,当地时间 温州市,T,Po,P,Pa,U,DD,Ff,ff3,WW,W1,W2,Tn,Tx,H,VV,Td,RRR,tR,date_time
111,27.09.2023 23:00,27.6,757.6,761.0,0.7,80.0,从东北方吹来的风,3.0,7.0,云量发展情况没有进行观测或无法观测。 ,,,25.2,31.8,2500或更高，或无云。,16.0,23.8,无降水,12.0,2023-09-14 10:20:15
112,28.09.2023 02:00,26.0,756.8,760.2,-0.8,84.0,从西北偏北方向吹来的风,2.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.2,31.8,2500或更高，或无云。,13.0,23.1,无降水,12.0,2023-09-14 10:20:15
113,28.09.2023 05:00,25.3,756.8,760.2,0.0,88.0,从西北偏西方向吹来的风,1.0,6.0,云量发展情况没有进行观测或无法观测。 ,,,25.2,31.8,2500或更高，或无云。,8.0,23.2,无降水,12.0,2023-09-14 10:20:15
114,28.09.2023 08:00,27.8,758.1,761.5,1.3,77.0,从西北偏西方向吹来的风,1.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.9,31.8,2500或更高，或无云。,9.0,23.4,无降水,12.0,2023-09-14 10:30:15
115,28.09.2023 11:00,31.8,757.6,760.9,-0.5,60.0,从西北偏北方向吹来的风,2.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.9,31.8,2500或更高，或无云。,17.0,23.1,无降水,12.0,2023-09-14 10:30:15
116,28.09.2023 14:00,32.8,756.1,759.4,-1.5,58.0,从东方吹来的风,5.0,9.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.9,33.5,2500或更高，或无云。,18.0,23.4,无降水,12.0,2023-09-14 10:30:15
117,28.09.2023 17:00,30.0,756.6,760.0,0.5,66.0,从东方吹来的风,3.0,10.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.9,33.5,2500或更高，或无云。,19.0,23.0,无降水,12.0,2023-09-14 10:30:15
118,28.09.2023 20:00,28.1,757.8,761.2,1.2,80.0,从东方吹来的风,4.0,10.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.9,33.5,2500或更高，或无云。,19.0,24.3,无降水,12.0,2023-09-14 10:30:15
119,28.09.2023 23:00,27.1,758.3,761.7,0.5,79.0,从北方吹来的风,2.0,10.0,云量发展情况没有进行观测或无法观测。 ,,,24.9,33.5,2500或更高，或无云。,19.0,23.1,无降水,12.0,2023-09-14 10:40:15
120,29.09.2023 02:00,26.0,757.6,761.0,-0.7,84.0,从西北方吹来的风,1.0,10.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.9,33.5,2500或更高，或无云。,18.0,23.1,无降水,12.0,2023-09-14 10:40:15
121,29.09.2023 05:00,25.6,757.6,760.9,,82.0,从西北方吹来的风,2.0,8.0, ,,,24.9,33.5,,15.0,22.3,无降水,6.0,2023-09-14 10:40:15
122,29.09.2023 08:00,27.9,758.3,761.7,0.7,72.0,从北方吹来的风,3.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.3,,2500或更高，或无云。,16.0,22.4,无降水,12.0,2023-09-14 10:40:15
123,29.09.2023 11:00,31.6,757.9,761.3,-0.4,60.0,从东北偏北方向吹来的风,1.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.3,33.5,2500或更高，或无云。,18.0,22.9,无降水,12.0,2023-09-14 10:40:15
124,29.09.2023 14:00,32.4,756.7,760.1,-1.2,58.0,从东南偏东方向吹来的风,3.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.3,32.9,2500或更高，或无云。,19.0,23.1,无降水,12.0,2023-09-14 10:50:15
125,29.09.2023 17:00,29.7,756.3,759.7,-0.4,67.0,从东方吹来的风,3.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.3,32.9,2500或更高，或无云。,19.0,22.9,无降水,12.0,2023-09-14 10:50:15
126,29.09.2023 20:00,27.6,756.9,760.3,0.6,80.0,从东南方吹来的风,2.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.3,32.9,2500或更高，或无云。,19.0,23.8,无降水,12.0,2023-09-14 10:50:15
127,29.09.2023 23:00,27.2,757.0,760.3,0.1,84.0,从西方吹来的风,2.0,7.0,云量发展情况没有进行观测或无法观测。 ,,,25.3,32.9,2500或更高，或无云。,16.0,24.3,无降水,12.0,2023-09-14 10:50:15
128,30.09.2023 02:00,25.7,755.9,759.3,-1.1,86.0,从西方吹来的风,2.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.3,32.9,2500或更高，或无云。,9.0,23.2,无降水,12.0,2023-09-14 10:50:15
129,30.09.2023 05:00,24.9,755.5,758.9,-0.4,90.0,从西方吹来的风,2.0,5.0,云量发展情况没有进行观测或无法观测。 ,,,24.9,32.9,2500或更高，或无云。,8.0,23.1,无降水,12.0,2023-09-14 11:00:15
130,30.09.2023 08:00,26.7,756.1,759.5,0.6,81.0,从西南偏西方向吹来的风,2.0,5.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.5,,2500或更高，或无云。,12.0,23.2,无降水,12.0,2023-09-14 11:00:15
131,30.09.2023 11:00,32.0,755.5,758.8,-0.6,58.0,从东南偏南方向吹来的风,1.0,5.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.5,32.9,2500或更高，或无云。,19.0,22.7,无降水,12.0,2023-09-14 11:00:15
132,30.09.2023 14:00,33.3,753.7,757.0,-1.8,59.0,从东南偏东方向吹来的风,2.0,5.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.5,34.5,2500或更高，或无云。,18.0,24.2,无降水,12.0,2023-09-14 11:00:15
133,30.09.2023 17:00,30.2,753.4,756.8,-0.3,69.0,从东南偏东方向吹来的风,2.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.5,34.5,2500或更高，或无云。,18.0,23.9,无降水,12.0,2023-09-14 11:00:15
134,30.09.2023 20:00,28.8,755.2,758.5,1.8,77.0,从东方吹来的风,3.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.5,34.5,2500或更高，或无云。,17.0,24.4,无降水,12.0,2023-09-14 11:10:15
135,30.09.2023 23:00,24.5,756.3,759.7,1.1,97.0,从西南偏西方向吹来的风,2.0,10.0,间歇性雨，不冻，在观测时中度 ,,,24.1,34.5,2500或更高，或无云。,5.0,24.0,73,12.0,2023-09-14 11:10:15
136,01.10.2023 02:00,24.7,755.4,758.8,-0.9,94.0,从西方吹来的风,1.0,10.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.1,34.5,2500或更高，或无云。,19.0,23.7,73,12.0,2023-09-14 11:10:15
137,01.10.2023 05:00,23.2,755.8,759.1,0.4,93.0,从东北方吹来的风,2.0,10.0,间歇性雨，不冻，在观测时中度 ,,,23.2,34.5,2500或更高，或无云。,7.0,22.0,74,12.0,2023-09-14 11:10:15
138,01.10.2023 08:00,23.0,757.5,760.9,1.7,97.0,从北方吹来的风,0.0,10.0,间歇性毛毛雨，不冻，在观测时是微弱的 ,雨,在整个相应周期内云遮住了一半或以下的天空,22.8,34.5,2500或更高，或无云。,2.2,22.5,83,12.0,2023-09-14 11:10:15
139,01.10.2023 11:00,24.2,757.9,761.3,0.4,87.0,从东北偏东方向吹来的风,1.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.8,,2500或更高，或无云。,7.0,21.9,14,12.0,2023-09-14 11:20:15
140,01.10.2023 14:00,23.6,757.0,760.4,-0.9,86.0,从西北偏北方向吹来的风,2.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.8,,2500或更高，或无云。,19.0,21.1,14,12.0,2023-09-14 11:20:15
141,01.10.2023 17:00,24.3,756.7,760.0,-0.3,79.0,从西北方吹来的风,2.0,5.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.8,,2500或更高，或无云。,19.0,20.4,12,12.0,2023-09-14 11:20:15
142,01.10.2023 20:00,24.4,757.6,761.0,0.9,73.0,从东北偏东方向吹来的风,3.0,5.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.8,,2500或更高，或无云。,18.0,19.2,,,2023-09-14 11:20:15
143,01.10.2023 23:00,24.1,758.3,761.7,0.7,67.0,从东北方吹来的风,2.0,7.0,云量发展情况没有进行观测或无法观测。 ,,,22.8,24.8,2500或更高，或无云。,18.0,17.6,无降水,12.0,2023-09-14 11:20:15
144,02.10.2023 02:00,23.0,758.4,761.8,0.1,73.0,从东北方吹来的风,1.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.8,24.8,2500或更高，或无云。,16.0,17.9,无降水,12.0,2023-09-14 11:30:15
145,02.10.2023 05:00,22.7,758.0,761.5,-0.4,73.0,从西北偏北方向吹来的风,2.0,7.0,云量发展情况没有进行观测或无法观测。 ,,,22.6,24.8,2500或更高，或无云。,17.0,17.6,无降水,12.0,2023-09-14 11:30:15
146,02.10.2023 08:00,24.3,759.1,762.4,1.1,59.0,从北方吹来的风,2.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.0,24.8,2500或更高，或无云。,18.0,15.8,无降水,12.0,2023-09-14 11:30:15
147,02.10.2023 11:00,27.8,758.3,761.7,-0.8,50.0,从东北偏东方向吹来的风,2.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.0,27.9,2500或更高，或无云。,19.0,16.4,无降水,12.0,2023-09-14 11:30:15
148,02.10.2023 14:00,27.9,756.7,760.1,-1.6,58.0,从东方吹来的风,4.0,10.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.0,28.6,2500或更高，或无云。,19.0,18.9,无降水,12.0,2023-09-14 11:30:15
149,02.10.2023 17:00,26.2,757.0,760.4,0.3,58.0,从东方吹来的风,4.0,10.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.0,28.6,2500或更高，或无云。,20.0,17.3,无降水,12.0,2023-09-14 11:40:15
150,02.10.2023 20:00,25.3,758.1,761.5,1.1,61.0,从东北偏东方向吹来的风,3.0,10.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.0,28.6,2500或更高，或无云。,20.0,17.2,无降水,12.0,2023-09-14 11:40:15
151,02.10.2023 23:00,24.2,758.1,761.5,0.0,69.0,从东北偏北方向吹来的风,1.0,10.0,云量发展情况没有进行观测或无法观测。 ,,,22.0,28.6,2500或更高，或无云。,18.0,18.2,无降水,12.0,2023-09-14 11:40:15
152,03.10.2023 02:00,22.6,756.8,760.2,-1.3,74.0,从西方吹来的风,1.0,10.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.0,28.6,2500或更高，或无云。,17.0,17.7,无降水,12.0,2023-09-14 11:40:15
153,03.10.2023 05:00,21.5,756.4,759.7,-0.4,84.0,从西北方吹来的风,2.0,8.0,云量发展情况没有进行观测或无法观测。 ,,,21.5,28.6,2500或更高，或无云。,10.0,18.7,无降水,12.0,2023-09-14 11:40:15
154,03.10.2023 08:00,24.0,757.2,760.6,0.8,69.0,从西方吹来的风,2.0,5.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.0,28.6,2500或更高，或无云。,18.0,18.0,无降水,12.0,2023-09-14 11:50:15
155,03.10.2023 11:00,28.8,756.7,760.1,-0.5,57.0,从东北偏北方向吹来的风,2.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.0,28.9,2500或更高，或无云。,18.0,19.4,无降水,12.0,2023-09-14 11:50:15
156,03.10.2023 14:00,31.1,754.5,757.9,-2.2,51.0,从东方吹来的风,1.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.0,31.2,2500或更高，或无云。,18.0,19.8,无降水,12.0,2023-09-14 11:50:15
157,03.10.2023 17:00,28.0,754.6,758.0,,67.0,从东方吹来的风,4.0,8.0, ,,,21.0,31.4,,19.0,21.3,无降水,6.0,2023-09-14 11:50:15
158,03.10.2023 20:00,26.3,755.7,759.1,1.1,73.0,从东北偏东方向吹来的风,4.0,8.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.0,31.4,2500或更高，或无云。,18.0,21.1,无降水,12.0,2023-09-14 11:50:15
159,03.10.2023 23:00,24.9,756.4,759.7,0.7,75.0,从东北偏东方向吹来的风,3.0,8.0,云量发展情况没有进行观测或无法观测。 ,,,21.0,31.4,2500或更高，或无云。,19.0,20.2,无降水,12.0,2023-09-14 12:00:15
160,04.10.2023 02:00,23.4,755.6,759.0,-0.8,81.0,从西北偏北方向吹来的风,2.0,8.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.0,31.4,2500或更高，或无云。,20.0,20.0,无降水,12.0,2023-09-14 12:00:15
161,04.10.2023 05:00,23.3,755.3,758.7,-0.3,83.0,从西北偏北方向吹来的风,1.0,7.0,云量发展情况没有进行观测或无法观测。 ,,,21.0,31.4,2500或更高，或无云。,18.0,20.3,无降水,12.0,2023-09-14 12:00:15
162,04.10.2023 08:00,26.0,756.3,759.7,1.0,70.0,从北方吹来的风,3.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,23.2,31.4,2500或更高，或无云。,16.0,20.1,无降水,12.0,2023-09-14 12:00:15
163,04.10.2023 11:00,29.5,755.2,758.6,-1.1,57.0,从东北方吹来的风,4.0,9.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,23.2,31.4,2500或更高，或无云。,19.0,20.1,无降水,12.0,2023-09-14 12:00:15
164,04.10.2023 14:00,30.0,753.9,757.3,-1.3,56.0,从东北偏东方向吹来的风,4.0,9.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,23.2,31.4,2500或更高，或无云。,19.0,20.3,无降水,12.0,2023-09-14 12:10:15
165,04.10.2023 17:00,28.5,754.3,757.7,0.4,58.0,从北方吹来的风,3.0,10.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,23.2,30.8,2500或更高，或无云。,20.0,19.4,无降水,12.0,2023-09-14 12:10:15
166,04.10.2023 20:00,26.5,755.8,759.2,1.5,64.0,从东北偏北方向吹来的风,2.0,11.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,23.2,30.8,2500或更高，或无云。,20.0,19.1,无降水,12.0,2023-09-14 12:10:15
167,04.10.2023 23:00,25.7,756.7,760.0,0.9,62.0,从东北方吹来的风,5.0,11.0,云量发展情况没有进行观测或无法观测。 ,,,23.2,30.8,2500或更高，或无云。,20.0,17.9,无降水,12.0,2023-09-14 12:10:15
168,05.10.2023 02:00,24.8,756.1,759.4,-0.6,61.0,从东北偏北方向吹来的风,2.0,11.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,23.2,30.8,2500或更高，或无云。,20.0,16.8,无降水,12.0,2023-09-14 12:10:15
169,05.10.2023 05:00,24.4,755.9,759.3,-0.2,62.0,从东北偏北方向吹来的风,3.0,11.0,云量发展情况没有进行观测或无法观测。 ,,,23.2,30.8,2500或更高，或无云。,20.0,16.7,无降水,12.0,2023-09-14 12:20:15
170,05.10.2023 08:00,24.3,758.0,761.4,2.1,51.0,从东北偏北方向吹来的风,3.0,10.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.1,,2500或更高，或无云。,20.0,13.5,无降水,12.0,2023-09-14 12:20:15
171,05.10.2023 11:00,25.7,758.0,761.4,0.0,50.0,从东北方吹来的风,2.0,10.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.1,,2500或更高，或无云。,19.0,14.5,无降水,12.0,2023-09-14 12:20:15
172,05.10.2023 14:00,23.3,756.9,760.3,-1.1,74.0,从东北偏东方向吹来的风,4.0,15.0,间歇性雨，不冻，在观测时较弱 ,小雨,在整个相应周期内云遮住了一半或以下的天空,23.3,,2500或更高，或无云。,9.0,18.4,无降水,12.0,2023-09-14 12:20:15
173,05.10.2023 17:00,23.3,757.4,760.8,0.5,72.0,从北方吹来的风,2.0,15.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.2,28.5,2500或更高，或无云。,15.0,18.0,0.2,12.0,2023-09-14 12:20:15
174,05.10.2023 20:00,23.1,758.6,762.1,1.2,62.0,从东北方吹来的风,4.0,15.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.2,26.5,2500或更高，或无云。,18.0,15.4,0.2,12.0,2023-09-14 12:30:15
175,05.10.2023 23:00,22.7,758.9,762.3,0.3,58.0,从东北偏北方向吹来的风,3.0,15.0,云量发展情况没有进行观测或无法观测。 ,,,22.2,25.8,2500或更高，或无云。,19.0,14.0,0.2,12.0,2023-09-14 12:30:15
